i	S	V
137903	3.448059063201003e-6	0
137983	3.450059337167899e-6	0
138063	3.4520593383001546e-6	0
138143	3.454060002484767e-6	0
138663	3.467059286958934e-6	0
138903	3.4730592403716465e-6	0
139143	3.4790589469121086e-6	0
139223	3.4810595348650374e-6	0
139383	3.485059717101915e-6	0
139623	3.4910586877882917e-6	0
139783	3.4950599464480385e-6	0
139863	3.497059319792246e-6	0
140023	3.501059921877181e-6	0
140183	3.5050600862928493e-6	0
140263	3.507059231230355e-6	0
140383	3.510058840373699e-6	0
140623	3.5160591747600973e-6	0
140823	3.52105853887094e-6	0
141063	3.5270591321698293e-6	0
141183	3.530059524019693e-6	0
141303	3.53305931488729e-6	0
141423	3.536059265635233e-6	0
141543	3.5390593360753e-6	0
141623	3.541059387685928e-6	0
141743	3.5440594462766564e-6	0
141943	3.5490589873540602e-6	0
142143	3.5540590609122e-6	0
142263	3.5570601137294816e-6	0
142383	3.560059667115489e-6	0
142463	3.5620596406935496e-6	0
142623	3.566059221636089e-6	0
142823	3.571059878492874e-6	0
142983	3.575059941752546e-6	0
143063	3.5770594796784447e-6	0
143143	3.5790594538358482e-6	0
143223	3.5810595580740946e-6	0
143743	3.5940591549246566e-6	0
143983	3.600059509802988e-6	0
144503	3.6130591107119777e-6	0
144743	3.619059214557027e-6	0
144983	3.6250600782387642e-6	0
145063	3.627059641639599e-6	0
145223	3.6310591390476896e-6	0
145463	3.6370591387627494e-6	0
145623	3.641059009462102e-6	0
145703	3.6430590197782297e-6	0
145863	3.6470590257240676e-6	0
146023	3.651059051853436e-6	0
146103	3.6530592665279083e-6	0
146223	3.6560597444020574e-6	0
146463	3.662059470498994e-6	0
146663	3.6670587994325545e-6	0
146903	3.6730591007222492e-6	0
147023	3.6760593448199878e-6	0
147143	3.6790591751205983e-6	0
147263	3.682059455056596e-6	0
147383	3.68505978491627e-6	0
147463	3.687059135726513e-6	0
147583	3.6900590849780866e-6	0
147783	3.6950590115696712e-6	0
147983	3.700059357470803e-6	0
148103	3.7030591390563305e-6	0
148223	3.7060597605150216e-6	0
148303	3.7080595538112007e-6	0
148463	3.7120591047433954e-6	0
148663	3.717059256903668e-6	0
148823	3.7210596602217727e-6	0
148903	3.7230591583584083e-6	0
148983	3.7250593578951465e-6	0
149063	3.727059336612082e-6	0
149583	3.7400591107838834e-6	0
149823	3.7460593295739938e-6	0
150063	3.7520594235058463e-6	0
150143	3.754059584249817e-6	0
150303	3.7580597546666924e-6	0
150543	3.7640594869853525e-6	0
150703	3.76805952418767e-6	0
150783	3.7700587817853376e-6	0
150943	3.7740597189366975e-6	0
151103	3.778058181643601e-6	0
151183	3.7800587872826156e-6	0
151303	3.7830584679281732e-6	0
151543	3.7890594571658936e-6	0
151743	3.7940589216221006e-6	0
151983	3.8000595511136335e-6	0
152103	3.803059510792568e-6	0
152223	3.806059285989617e-6	0
152343	3.8090590891757134e-6	0
152463	3.8120594799783247e-6	0
152543	3.814059028842703e-6	0
152663	3.817059859956315e-6	0
152863	3.822059496917046e-6	0
153063	3.827058984720028e-6	0
153183	3.830059161463521e-6	0
153303	3.8330589975415344e-6	0
153383	3.835060002569992e-6	0
153543	3.839059401862006e-6	0
153743	3.844059158000608e-6	0
153903	3.848059607518009e-6	0
153983	3.850059319703695e-6	0
154063	3.852059838237796e-6	0
154143	3.854059019563082e-6	0
154663	3.867059868056953e-6	0
154903	3.873059467534662e-6	0
155143	3.879059280659435e-6	0
155223	3.881059190758213e-6	0
155383	3.885059630940028e-6	0
155623	3.891059790724974e-6	0
155783	3.895059480810504e-6	0
155863	3.897059925533885e-6	0
156023	3.9010592708248564e-6	0
156183	3.905058550011505e-6	0
156263	3.9070598962059514e-6	0
156383	3.910059302639283e-6	0
156623	3.916059369034843e-6	0
156823	3.921059471477016e-6	0
157063	3.927059754471661e-6	0
157183	3.930060081268029e-6	0
157303	3.933058990691626e-6	0
157423	3.936059275831501e-6	0
157543	3.9390596768932945e-6	0
157623	3.941059533355367e-6	0
157743	3.944059429618173e-6	0
157943	3.949059272176588e-6	0
158143	3.954059931942074e-6	0
158263	3.9570591429293154e-6	0
158383	3.960059082130131e-6	0
158463	3.962059405905547e-6	0
158623	3.9660589355087075e-6	0
158823	3.971059526494965e-6	0
158983	3.975059076525206e-6	0
159063	3.977059032938092e-6	0
159143	3.979058842756369e-6	0
159223	3.981058872108582e-6	0
159743	3.994059239528977e-6	0
