i	S	V
137803	3.4460595917099076e-6	0
137923	3.449059705339735e-6	0
138003	3.4510592763184505e-6	0
138083	3.4530589568401985e-6	0
138403	3.461059996752467e-6	0
138683	3.4680590584831694e-6	0
138963	3.475059124025115e-6	0
139163	3.4800594163119085e-6	0
139243	3.4820591014013884e-6	0
139523	3.489059649332771e-6	0
139643	3.4920597192502102e-6	0
139803	3.4960589362178907e-6	0
139923	3.4990590990981254e-6	0
140123	3.5040592292975655e-6	0
140203	3.506059642788976e-6	0
140283	3.508059397643597e-6	0
140563	3.515059308557911e-6	0
140643	3.5170589440996165e-6	0
140923	3.524060328285419e-6	0
141083	3.5280597544753287e-6	0
141203	3.53105969894311e-6	0
141363	3.5350599586604143e-6	0
141483	3.5380593354009312e-6	0
141563	3.5400595474773947e-6	0
141683	3.543059372921565e-6	0
141883	3.548058777453917e-6	0
142003	3.551059370592515e-6	0
142203	3.556059558375359e-6	0
142283	3.5580594408279236e-6	0
142403	3.561059254739717e-6	0
142563	3.5650599200579555e-6	0
142723	3.5690593919266185e-6	0
142883	3.573059091359087e-6	0
143003	3.57605927260589e-6	0
143083	3.578058367457143e-6	0
143163	3.5800589090647906e-6	0
143483	3.5880593873653073e-6	0
143763	3.5950592934006654e-6	0
144243	3.6070593873773315e-6	0
144523	3.614058658966256e-6	0
144803	3.6210588653670915e-6	0
145003	3.6260594324381732e-6	0
145083	3.6280593603459524e-6	0
145363	3.635059210138578e-6	0
145483	3.6380587961358365e-6	0
145643	3.6420594298619635e-6	0
145763	3.645059019285775e-6	0
145963	3.6500592999082788e-6	0
146043	3.6520597397939747e-6	0
146123	3.654060446639575e-6	0
146403	3.661059011769024e-6	0
146483	3.6630587435940747e-6	0
146763	3.6700595938117164e-6	0
146923	3.674058852618987e-6	0
147043	3.6770593202486573e-6	0
147203	3.681060068410198e-6	0
147323	3.684058684155724e-6	0
147403	3.686058852342947e-6	0
147523	3.689059513192047e-6	0
147723	3.6940591393086898e-6	0
147843	3.697058821935453e-6	0
148043	3.702059434486769e-6	0
148123	3.704059401682215e-6	0
148243	3.7070592860660465e-6	0
148403	3.7110599788812715e-6	0
148563	3.7150593382692463e-6	0
148723	3.719059150648136e-6	0
148843	3.72205902527883e-6	0
148923	3.7240596761793574e-6	0
149003	3.7260595295137838e-6	0
149323	3.734059064033535e-6	0
149603	3.741059591624411e-6	0
149883	3.748059008298462e-6	0
150083	3.7530590450516344e-6	0
150163	3.7550587784262698e-6	0
150443	3.762058974165273e-6	0
150563	3.765059052474469e-6	0
150723	3.769059168250307e-6	0
150843	3.7720598219543725e-6	0
151043	3.77705971857354e-6	0
151123	3.7790596786029668e-6	0
151203	3.781059658773238e-6	0
151483	3.788058844317726e-6	0
151563	3.7900590698027835e-6	0
151843	3.7970593425577984e-6	0
152003	3.8010590380248386e-6	0
152123	3.8040593361661595e-6	0
152283	3.8080592178530378e-6	0
152403	3.811059202183591e-6	0
152483	3.813059015320913e-6	0
152603	3.816059569094896e-6	0
152803	3.821059315687115e-6	0
152923	3.824058883922551e-6	0
153123	3.829060144767845e-6	0
153203	3.831058808854953e-6	0
153323	3.834059774234397e-6	0
153483	3.838059259881231e-6	0
153643	3.84205889833381e-6	0
153803	3.846059718106519e-6	0
153923	3.84905947330988e-6	0
154003	3.851059131993087e-6	0
154083	3.853059029326944e-6	0
154403	3.8610599690646304e-6	0
154683	3.868059243117268e-6	0
154963	3.875059455585598e-6	0
155163	3.880059346051458e-6	0
155243	3.882059056091393e-6	0
155523	3.889059069301122e-6	0
155643	3.892059436014959e-6	0
155803	3.896059334857643e-6	0
155923	3.8990586006486166e-6	0
156123	3.904058915689756e-6	0
156203	3.906058586103243e-6	0
156283	3.908059112731833e-6	0
156563	3.915058677892486e-6	0
156643	3.917059099663427e-6	0
156923	3.924059099091744e-6	0
157083	3.928060215996377e-6	0
157203	3.931058927880221e-6	0
157363	3.935059391939029e-6	0
157483	3.938059319111588e-6	0
157563	3.940058932027224e-6	0
157683	3.943058688001473e-6	0
157883	3.948059466871635e-6	0
158003	3.9510591502382505e-6	0
158203	3.9560590495836854e-6	0
158283	3.958059216564372e-6	0
158403	3.961059064752726e-6	0
158563	3.965059168578009e-6	0
158723	3.9690589153493e-6	0
158883	3.973059475861182e-6	0
159003	3.976059632451148e-6	0
159083	3.978058987651909e-6	0
159163	3.980059145939872e-6	0
159483	3.988059654405536e-6	0
159763	3.995059371589358e-6	0
